Structure(SMILES)	DSSTox_Structure_Id
FC(F)(/C=C/C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID80929740
FC(F)(C(F)=CC=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID80744834
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)N(C)C	DTXCID801510769
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC	DTXCID701519249
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC	DTXCID801510771
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC	DTXCID901510774
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)N(C)CC(=O)O	DTXCID301510776
FC(F)(C(F)(F)C([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID701510792
FC(F)(C(F)(F)S(N)(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101510794
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC(O)=O	DTXCID801510795
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCCO	DTXCID501510796
FC(F)(C(F)(F)C([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901510798
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC(O)=O	DTXCID601510799
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCCO	DTXCID401510800
FC(F)(C(F)(F)C([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501510803
FC(F)(C(F)(F)C([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901510805
FC(F)(C(F)(F)S(N)(=O)=O)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601510806
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC(O)=O	DTXCID301510807
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCCO	DTXCID001510808
FC(F)(C(F)(F)C(O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501510815
FC(F)(C(F)(F)F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F	DTXCID401498791
	DTXCID301510821
CCC(F)(F)C(F)(F)F	DTXCID001510822
FC(F)(C(F)OC(F)(F)C(F)(F)F)S([O-])(=O)=O	DTXCID401510824
FC(F)(F)C(F)(C(F)(F)C(F)C(/Cl)=C(/F)F)C(F)(F)F	DTXCID101510825
FC(F)(C(F)(F)C([O-])=O)C(F)(F)C([O-])=O	DTXCID801510826
CC(F)(F)C(F)(F)CF	DTXCID501510827
FC(F)(C(F)OC(F)(F)C(F)(F)F)S(=O)(=O)O	DTXCID901510831
FC(F)(C(F)(F)F)S(=O)(=O)CCC	DTXCID601510832
FC(F)(C(F)(F)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO	DTXCID301510833
CCCCS(=O)(=O)C(F)(F)C(F)(F)F	DTXCID001510834
FC(F)(C(F)(F)F)S(=O)(=O)CC	DTXCID701510835
FC(F)(C(F)=CC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID401510836
FC(F)(/C=C(\F)F)C(F)(F)C(F)(F)F	DTXCID101510837
FC(F)(COCCC)C(F)(F)F	DTXCID801510838
FC(F)(F)C(F)(C=CF)C(F)(F)F	DTXCID501332934
FC(F)(COCCCF)C(F)(F)F	DTXCID501510839
FC(=C(F)CC)C(F)(F)C(F)(F)F	DTXCID801510840
IC(F)(C(F)(F)OC(\F)=C(/F)F)C(F)(F)F	DTXCID501510841
O=C(Nc1cc(ccc1)C(=O)Nc1c(cc(cc1I)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)c1cccnc1Cl	DTXCID601510844
FC(=C(F)C(F)F)C(F)(F)C(F)(F)F	DTXCID301510845
FC(F)(F)C1(F)CCC1(F)F	DTXCID001510846
Brc1cc(cc(Cl)c1NC(=O)c1ccc(C#N)c(NC(=O)c2ccc(C#N)cc2C)c1)C(F)(C(F)(F)F)C(F)(F)F	DTXCID701510847
FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)=CC(F)(F)F	DTXCID401510848
FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)CC	DTXCID101510849
FC(F)(F)C1(F)C2CC(C3C2C2CC3C=C2)C1(F)F	DTXCID401510850
FC(F)(COP(=O)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F)C(F)(F)F	DTXCID101510851
FC(F)(C(F)(F)S(=O)(=O)O)C(C)(F)F	DTXCID501510853
FC(F)(C(F)(F)/N=C(\F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID601510856
CCCCO[Si](OCCCC)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCCC	DTXCID301510857
FC(F)(C(F)(F)S(=O)(=O)O)C(F)(F)S(=O)(=O)O	DTXCID701510859
FC(F)(N(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)OC(=O)C=C	DTXCID701510861
FC(F)(OP(=O)(OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F)C(F)(F)F	DTXCID401510862
FC(F)(F)CCC(CCC(F)(C(F)(F)F)C(F)(F)F)(C#N)C#N	DTXCID101510863
FC(F)(C(C=CC(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F	DTXCID601510870
FC(F)Oc1cccc(c1)Oc1cccc(c1)N(Cc1cccc(c1)C(F)(F)C(F)(F)C(F)(F)F)C[C@@H](O)C(F)(F)F	DTXCID301510871
FC(F)(F)C(F)(C(F)(F)C(F)(F)/C=C(\F)F)C(F)(F)F	DTXCID001510872
FC(F)(C(F)(F)C(F)(F)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)F	DTXCID701510873
FC(Cl)(C(F)(F)C(Cl)(F)I)C(Cl)(F)F	DTXCID401510874
FC(F)(F)C(F)(F)C(F)(F)c1cccc(c1)CN(CC(O)C(F)(F)F)c1cccc(c1)Oc1cccc(c1)C1CC1	DTXCID101510875
FC(F)(F)c1cc(Oc2cccc(c2)N(Cc2cccc(c2)C(F)(F)C(F)(F)C(F)(F)F)CC(O)C(F)(F)F)ccn1	DTXCID801510876
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID501510877
FC(F)(C(F)(F)[Si](C)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F	DTXCID201510878
FC(F)(F)C(F)(F)C(F)(F)c1cccc(c1)CN(C[C@@H](O)C(F)(F)F)c1cccc(OCc2cccc(OC(F)(F)F)c2)c1	DTXCID901510879
FC(F)([I+]c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40895831
FC1(OC(F)(F)C(F)(OC1(F)F)C(F)(F)F)C(F)(F)F	DTXCID201510880
FC(F)(CS(=O)(=O)O)C(F)(F)C(F)(F)F	DTXCID901510881
Oc1ccc(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1	DTXCID601510882
FC(F)(F)Oc1cccc(c1)Oc1cccc(c1)N(Cc1cccc(c1)C(F)(F)C(F)(F)C(F)(F)F)C[C@@H](O)C(F)(F)F	DTXCID301510883
O=C(Nc1cccc(c1F)C(=O)Nc1c(C)cc(cc1C)C(F)(C(F)(F)F)C(F)(F)F)c1ccccc1	DTXCID001510884
CC(O)(COC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID701510885
Fc1ccc(Br)cc1Oc1cccc(c1)N(Cc1cccc(c1)C(F)(F)C(F)(F)C(F)(F)F)C[C@@H](O)C(F)(F)F	DTXCID401510886
FC(Oc1c(F)c(N)c(F)c(F)c1N)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101510887
FC(Oc1cc(N)cc(N)c1C)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801510888
FC(F)(C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC=C)S(F)(=O)=O	DTXCID501510889
FC(Oc1cc(N)c(N)cc1OC)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801510890
FC1(F)C=C(c2c3ccccc3sc2C)C(F)(F)C1(F)F	DTXCID501510891
FC(F)(F)C(F)(F)OC(=O)CC	DTXCID201510892
Fc1ccc(Br)cc1Oc1cccc(c1)N(Cc1cccc(c1)C(F)(F)C(F)(F)C(F)(F)F)CC(O)C(F)(F)F	DTXCID901510893
FC(F)(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCC(F)(F)F	DTXCID601510894
FC(Oc1cc(N)c(cc1N)OC)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301510895
FC(F)(Nc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Nc1ccccc1	DTXCID001510896
Brc1cc(cc(Br)c1N)C(F)(C(F)(F)F)C(F)(F)F	DTXCID701510897
FC(F)(COC(=O)C=C)C(F)(F)COC(=O)C=C	DTXCID401510898
FC(F)(CC(O)CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101510899
Ic1cc(cc(I)c1N)C(F)(C(F)(F)F)C(F)(F)F	DTXCID901510900
FC(F)(C(F)(F)C(F)(F)I)C(F)(F)C(F)(F)I	DTXCID601510901
[O-]P([O-])(=O)OC(C)(CC(F)(F)C(F)(F)F)CCC	DTXCID301510902
Brc1cc(N)c(N)cc1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001510903
Brc1cc(N)c(N)cc1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401510905
FC(F)(C(F)(OCCC)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F	DTXCID101510906
FC(F)(F)C(F)(C(F)(F)C(F)C=CF)C(F)(F)F	DTXCID801510907
FC(F)(C(F)(F)C(F)(F)I)C(F)(F)C(Cl)(F)C(Cl)(F)F	DTXCID501510908
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)N(CC)C(F)(F)C(F)(F)OC(=O)C(=C)C	DTXCID201510909
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)N(CC)C(F)(F)C(F)(F)OC(=O)C=C	DTXCID501510910
[O-]P(=O)(OC(F)(F)C(F)(F)F)OC(F)(F)F	DTXCID201510911
CCOC(OCC)(OCC)C(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID901510912
Nc1cc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(N)cc1Br	DTXCID601510913
C[Si](OC(C)C)(OC(C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F	DTXCID301510914
CCOP(=O)(OCC)OCC(F)(F)C(F)(F)C(F)(F)F	DTXCID701510916
FC(F)(F)S(=O)(=O)C(F)(F)C(F)(F)F	DTXCID401510917
Cc1sc(cc1C1=C(c2cc(sc2C)c2ccccc2)C(F)(F)C(F)(F)C1(F)F)c1ccccc1	DTXCID101510918
FC1(F)C(F)(SC2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F	DTXCID801510919
O=C1c2ccccc2NC=C1C(=O)Nc1ccc2OC(F)(F)C(F)(F)Oc2c1	DTXCID101510920
FC(F)(C(F)(F)F)S(=O)(=O)OC(=O)C(F)(F)F	DTXCID801510921
FC(F)(CC(O)CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501510922
FC(F)(C(F)CC(F)(F)F)C(F)(F)OC(=O)C=C	DTXCID201510923
FC(F)(C(CC)OC(=O)C)C(F)(F)C(F)(F)F	DTXCID701510928
FC(F)(C1CC2C=CC1C2)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID401510929
Brc1cc(cc(c1NC(=O)c1cccc([N+]([O-])=O)c1F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID701510930
CNCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F	DTXCID401510931
FC(F)(F)CSSC(F)(F)C(F)(F)F	DTXCID101510932
FC(F)(CCC(F)(F)F)C(F)(F)F	DTXCID801510933
FC(F)(CCn1cc[n+](c1)CCCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID90950020
O=S(=O)(Oc1ccc(cc1)C(C)CC)C(F)(F)C(F)(F)C(F)(F)S([O-])(=O)=O	DTXCID201510935
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F	DTXCID901510936
Brc1ccc(SC(F)(F)C(F)(F)F)cc1	DTXCID601510937
FC(F)(F)C(F)(F)SCC(F)(F)F	DTXCID301510938
FC1(F)OCC(F)(F)OC1(F)F	DTXCID001510939
FC(F)(CCCCCCC(F)(F)F)C(F)(F)S([O-])(=O)=O	DTXCID301510940
CC(C)OC(OC(C)C)(OC(C)C)C(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID001510941
Brc1cc(cc(Br)c1NC(=O)c1cccc([N+]([O-])=O)c1F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID701510942
Brc1cc(cc(c1NC(=O)c1ccc(F)c(c1)[N+]([O-])=O)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID401510943
CCCCOC(OCCCC)(OCCCC)C(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101510944
CCCOC(OCCC)(OCCC)C(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801510945
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCC(F)(F)F	DTXCID201510947
FC(F)(F)C(F)(F)CSCC	DTXCID901510948
FC(F)(OC(=O)OCF)C(F)(F)F	DTXCID601510949
Nc1cc(ccc1O)C(F)(C(F)(F)F)C(F)(F)F	DTXCID901510950
FC(F)(Sc1ccc(F)cc1F)C(F)(F)S(=O)(=O)O	DTXCID301510952
FC(F)(C(F)(F)SSC)C(F)(F)C(F)(F)F	DTXCID001510953
FC1(F)N(F)C(F)(F)C(F)(OC1(F)F)C(F)(F)F	DTXCID401510955
FC(F)(C(F)(F)F)P(C)(F)(F)CC	DTXCID101510956
O=C(Nc1ccc(cc1C)C(F)(C(F)(F)F)C(F)(F)F)c1ccccc1C(N)=O	DTXCID801510957
FC(F)(C(F)CCCCCC(F)(F)F)C(F)(F)S([O-])(=O)=O	DTXCID201510961
FC(F)(CC)C(F)(F)C(F)(F)O	DTXCID601510963
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCC(F)(F)F	DTXCID701510966
FC(F)(CCCCCCCCCC(F)(F)F)C(F)(F)S([O-])(=O)=O	DTXCID401510967
FC(F)(C(F)(F)O[SiH](C)C)C(F)(F)F	DTXCID101510968
Brc1cc(cc(c1NC(=O)c1ccc(C#N)c(N)c1)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID101510970
FC1(F)CC(F)(C(F)S1(=O)=O)C(F)(F)F	DTXCID801510971
FC(F)(C(F)C(F)(F)F)C(F)(F)C(F)F	DTXCID501510972
FC(F)(F)C(F)(F)CCn1nc(C#N)c2cccnc21	DTXCID901510974
CCCOC(OCCC)(OCCC)C(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601510975
[O-]P([O-])(=O)OC(CC(F)(F)C(F)(F)F)(CC)CCC	DTXCID401510979
FC(F)(CCCCCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID701510980
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)CCC(F)(F)F	DTXCID401510981
FC(F)(F)C(F)(/C(=C(\C)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F	DTXCID101510982
FC(F)(C(F)(F)OCCC)C(F)(C(F)(F)F)C(F)(F)F	DTXCID801510983
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(F)(F)F	DTXCID201510985
FC(F)(C(F)CCCCCCCC(F)(F)F)C(F)(F)S([O-])(=O)=O	DTXCID901510986
FC(F)(C(F)(F)COC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F	DTXCID601510987
FC1(F)C(F)(F)C(C)C(F)(F)C1(F)F	DTXCID901510998
FC(F)(CCS(=O)(=O)N(C)CCOC(=O)C=C)C(F)(F)C(F)(F)C(F)(F)F	DTXCID601510999
FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CCCCC	DTXCID501511001
FC(F)(F)C(F)(C(=O)OC1C2CCC(C2)C1O)S(=O)(=O)O	DTXCID201511002
FC1(F)C(F)S(=O)(=O)CC1(F)CF	DTXCID901511003
CC1(CC(F)(F)C1(F)F)C(Cl)=O	DTXCID301511005
OS(=O)(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1	DTXCID001511006
FC1(F)C(F)S(=O)(=O)CC1(F)F	DTXCID701511007
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)CCC(F)(F)F	DTXCID401511008
CC(F)(C(F)(F)C(F)(F)F)S(=O)(=O)O	DTXCID101511009
FC(F)(C(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID401511010
FC(F)(C(F)(F)C([PH3+])(F)F)C(F)(F)F	DTXCID101511011
FC1(F)C(F)(F)C(F)(F)C(O)C1(F)F	DTXCID801511012
FC(F)(F)C(F)(F)C(F)(F)c1cc(c2ccc(Cl)cc2)n(n1)c1ccc(cc1)S(N)(=O)=O	DTXCID501511013
FC(F)(Oc1ccc(O)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201511014
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)CCCCCCC(F)(F)F	DTXCID901511015
FC1(F)C(F)(CC(F)S1(=O)=O)CF	DTXCID601511016
FC1(F)C(F)(C(F)F)C(F)(F)CS1(=O)=O	DTXCID301511017
FC(CCS(=O)(=O)O)(C(F)(F)F)C(F)(F)F	DTXCID001511018
FC(F)(C(F)(F)F)C(F)(F)SC	DTXCID701511019
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)CC(F)(F)F	DTXCID001511020
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)CCCCCCC(F)(F)F	DTXCID701511021
FC(F)(O[SiH2]C=CC)C(F)(F)C(F)(F)F	DTXCID401511022
FC(F)(CC[Si](N)(N)N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101511023
FC(F)(F)C(F)(O)C(F)(F)C(=C)C	DTXCID801511024
COc1ccc(cc1)C=Cc1cc2sc(C)c(c2cc1)C1=C(c2c(C)sc(C=Cc3ccc(OC)cc3)c2C)C(F)(F)C(F)(F)C1(F)F	DTXCID501511025
Nc1cc(CC(C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc(N)c1	DTXCID901511027
OCCNS(=O)(=O)CCCC(CC(F)(C(F)(F)F)C(F)(F)F)CC(F)(C(F)(F)F)C(F)(F)F	DTXCID301511031
FC(F)(C(F)C(F)(F)F)C(F)(F)C=CF	DTXCID001511032
FC(F)(CCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F	DTXCID701511033
FC(F)(F)C(F)(F)Oc1ccc(cc1)n1cnc(n1)c1ccc(CC(=O)O)cc1	DTXCID401511034
FC(F)(C(F)(F)F)C(F)(F)C[Sn]	DTXCID101511035
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F	DTXCID801511036
FC(F)(C(F)(F)C(F)(F)F)C1(N)C=CC=C(N)C1	DTXCID201511038
FC1(F)C(F)S(=O)(=O)CC1(C)F	DTXCID901511039
O=S(=O)(OC(C)OS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID201511040
FC1(OC1(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F	DTXCID901511041
FC(F)(C(F)C(F)(F)F)C(F)(C=CF)C(F)F	DTXCID601511042
FC1(F)C(F)C(F)(CS1(=O)=O)C(F)(F)F	DTXCID301511043
FC(F)(F)C(F)(C(=O)OCC(=O)OC1C2CC3C(=O)OC1C3C2)S(=O)(=O)O	DTXCID001511044
FC1(F)C(F)(F)CCS1(=O)=O	DTXCID401511046
O=C(Nc1c(C)cc(cc1C)C(F)(C(F)(F)F)C(F)(F)F)c1ccc(F)c(c1)[N+]([O-])=O	DTXCID101511047
FC(F)C(F)(F)C(F)(F)C(F)(F)OC(=O)C1CC2C=CC1C2	DTXCID801511048
OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(cn1)c1ccc(OCC(F)(F)C(F)(F)F)cc1	DTXCID501511051
FC(F)(F)C(F)(F)CCn1nc(c2ccc(Cl)cc21)C(=N)N	DTXCID601511054
COc1ccc(cc1)C=Cc1cc2sc(C)c(c2cc1)C1=C(c2c(C)sc(C=Cc3ccc(C#N)cc3)c2C)C(F)(F)C(F)(F)C1(F)F	DTXCID301511055
FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)CCCCCC(F)(F)F	DTXCID701511057
FC(CCCCCCSC#N)(C(F)(F)F)C(F)(F)F	DTXCID401511058
FC(F)(F)C(F)(/C(=C(\C(F)(F)F)C(F)(F)F)C(C)(F)C(F)(F)F)C(F)(F)F	DTXCID101511061
FC(F)(F)C(F)(F)S([Li])(=O)=O	DTXCID801511062
FC(F)(CCCCCC)C(F)(F)S(=O)(=O)O	DTXCID201511064
FC(F)(C(F)(F)S([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID301502169
O=S(=O)(OC(COS(=O)(=O)C(F)(F)C(F)(F)F)CC)C(F)(F)C(F)(F)F	DTXCID901511065
FC(F)(CCOC(C)=S)C(F)(F)F	DTXCID301511067
FC(F)(F)C(F)(F)CCn1nc(I)c2cc(F)cnc21	DTXCID701511069
Fc1ccc(cc1)C(O)C(NC(=O)c1ccc(F)c2ccccc21)Cc1ccc2OC(F)(F)C(F)(F)Oc2c1	DTXCID701511071
O=C([O-])C(=C)CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101511073
FC(F)(Sc1cc(C)c(N)cc1)C(F)(F)C(F)(F)F	DTXCID801511074
[O-]S(=O)(=O)C(F)(F)C(F)(F)OCc1ccc2ccccc2c1	DTXCID601511080
CC(=CC(F)(C(F)(F)F)C(F)(F)F)C([O-])=O	DTXCID301511081
[O-][N+](=O)c1ccc(CCOC(=O)/C=C/c2ccc(cc2)OC(=O)c2ccc(OCCCC(F)(F)C(F)(F)F)cc2)c(c1)[N+]([O-])=O	DTXCID701511083
FC(F)(F)C(F)(F)COc1cnccc1c1nc2cc(ccc2o1)C(F)(F)F	DTXCID401511084
Clc1cc(cc(Cl)c1N)S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID101511085
FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CCCCCCCCC	DTXCID501511087
FC(F)(COOCC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	DTXCID201511088
FC(F)(C(C)OC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID201511090
O=C(Nc1c(C)cc(cc1C)C(F)(C(F)(F)F)C(F)(F)F)c1cccc(N)c1	DTXCID901511091
FC(F)(F)C(F)(c1cc(C)c(c2cn(nc2)c2cnc(Cl)c(c2)C(=O)O)c(C)c1)C(F)(F)F	DTXCID601511092
FC(F)(C(F)CCCC)C(F)(F)C(=O)O	DTXCID301511093
FC(F)(F)C(F)(F)C(F)(F)CNc1n[NH]c2cc(Cl)c(cc21)c1ccccc1	DTXCID701511095
FC(=C(F)OC(F)=C(F)C(F)(F)C(F)(F)C(Br)(F)F)C(F)(F)C(F)(F)C(Br)(F)F	DTXCID401511096
Clc1cc(cc(Cl)c1N)S(=O)C(F)(C(F)(F)F)C(F)(F)F	DTXCID101511097
FC(F)(C(F)(F)CCI)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID801511098
FC(Oc1cc(cc(c1C)C(=O)O)C(=O)O)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID501511099
FC(F)(OC(F)(F)C(F)(F)F)C(F)F	DTXCID001511101
